_id,common_name,binominal_name,taxa_order,taxa_family,taxa_genus,taxa_species,also_called,description,image_url,controls_id
60db152eb94a6b3d465c64ac,Achrastenus griseus,Achrastenus griseus,Coleoptera,Curculionidae,Achrastenus,griseus,,,,
60db152eb94a6b3d465c64ad,Achrysocharoides tetrapunctatus,Achrysocharoides tetrapunctatus,Hymenoptera,Eulophidae,Achrysocharoides,tetrapunctatus,,,,
60db152eb94a6b3d465c64ae,Achryson surinamum,Achryson surinamum,Coleoptera,Cerambycidae,Achryson,surinamum,,,,
60db152eb94a6b3d465c64af,Achyra bifidalis,Achyra bifidalis,Lepidoptera,Crambidae,Achyra,bifidalis,,,,
60db152eb94a6b3d465c64b0,Achyra occidentalis,Achyra occidentalis,Lepidoptera,Crambidae,Achyra,occidentalis,,,,
60db152eb94a6b3d465c64b1,Acidota crenata,Acidota crenata,Coleoptera,Staphylinidae,Acidota,crenata,,,,
60db152eb94a6b3d465c64b2,Acidota subcarinata,Acidota subcarinata,Coleoptera,Staphylinidae,Acidota,subcarinata,,,,
60db152eb94a6b3d465c64b3,Acilius abbreviatus,Acilius abbreviatus,Coleoptera,Dytiscidae,Acilius,abbreviatus,,,,
60db152eb94a6b3d465c64b4,Acilius athabascae,Acilius athabascae,Coleoptera,Dytiscidae,Acilius,athabascae,,,,
60db152eb94a6b3d465c64b5,Acilius confusus,Acilius confusus,Coleoptera,Dytiscidae,Acilius,confusus,,,,
60db152eb94a6b3d465c64b6,Acilius fraternus,Acilius fraternus,Coleoptera,Dytiscidae,Acilius,fraternus,,,,
60db152eb94a6b3d465c64b7,Acilius mediatus,Acilius mediatus,Coleoptera,Dytiscidae,Acilius,mediatus,,,,
60db152eb94a6b3d465c64b8,Acilius semisulcatus,Acilius semisulcatus,Coleoptera,Dytiscidae,Acilius,semisulcatus,,,,
60db152eb94a6b3d465c64b9,Acilius sylvanus,Acilius sylvanus,Coleoptera,Dytiscidae,Acilius,sylvanus,,,,
60db152eb94a6b3d465c64ba,Acinaca lurida,Acinaca lurida,Hemiptera,Dictyopharidae,Acinaca,lurida,,,,
60db152eb94a6b3d465c64bb,Acinopterus acuminatus,Acinopterus acuminatus,Hemiptera,Cicadellidae,Acinopterus,acuminatus,,,,
60db152eb94a6b3d465c64bc,Acinopterus aridellus,Acinopterus aridellus,Hemiptera,Cicadellidae,Acinopterus,aridellus,,,,
60db152eb94a6b3d465c64bd,Acinopterus inornatus,Acinopterus inornatus,Hemiptera,Cicadellidae,Acinopterus,inornatus,,,,
60db152eb94a6b3d465c64be,Acinopterus pulchellus,Acinopterus pulchellus,Hemiptera,Cicadellidae,Acinopterus,pulchellus,,,,
60db152eb94a6b3d465c64bf,Acinopterus viridis,Acinopterus viridis,Hemiptera,Cicadellidae,Acinopterus,viridis,,,,
60db152eb94a6b3d465c64c0,Aciurina bigeloviae,Aciurina bigeloviae,Diptera,Tephritidae,Aciurina,bigeloviae,,,,
60db152eb94a6b3d465c64c1,Aciurina mexicana,Aciurina mexicana,Diptera,Tephritidae,Aciurina,mexicana,,,,
60db152eb94a6b3d465c64c2,Aciurina opaca,Aciurina opaca,Diptera,Tephritidae,Aciurina,opaca,,,,
60db152eb94a6b3d465c64c3,Aciurina thoracica,Aciurina thoracica,Diptera,Tephritidae,Aciurina,thoracica,,,,
60db152eb94a6b3d465c64c4,Aciurina trixa,Aciurina trixa,Diptera,Tephritidae,Aciurina,trixa,,,,
60db152eb94a6b3d465c64c5,Acizzia acaciaebaileyanae,Acizzia acaciaebaileyanae,Hemiptera,Psyllidae,Acizzia,acaciaebaileyanae,,,,
60db152eb94a6b3d465c64c6,Acizzia hakeae,Acizzia hakeae,Hemiptera,Psyllidae,Acizzia,hakeae,,,,
60db152eb94a6b3d465c64c7,Acizzia jamatonica,Acizzia jamatonica,Hemiptera,Psyllidae,Acizzia,jamatonica,,,,
60db152eb94a6b3d465c64c8,Acleris arcticana,Acleris arcticana,Lepidoptera,Tortricidae,Acleris,arcticana,,,,
60db152eb94a6b3d465c64c9,Acleris bowmanana,Acleris bowmanana,Lepidoptera,Tortricidae,Acleris,bowmanana,,,,
60db152eb94a6b3d465c64ca,Acleris braunana,Acleris braunana,Lepidoptera,Tortricidae,Acleris,braunana,,,,
60db152eb94a6b3d465c64cb,Acleris busckana,Acleris busckana,Lepidoptera,Tortricidae,Acleris,busckana,,,,
60db152eb94a6b3d465c64cc,Acleris caliginosana,Acleris caliginosana,Lepidoptera,Tortricidae,Acleris,caliginosana,,,,
60db152eb94a6b3d465c64cd,Acleris capizziana,Acleris capizziana,Lepidoptera,Tortricidae,Acleris,capizziana,,,,
60db152eb94a6b3d465c64ce,Acleris celiana,Acleris celiana,Lepidoptera,Tortricidae,Acleris,celiana,,,,
60db152eb94a6b3d465c64cf,Acleris cervinana,Acleris cervinana,Lepidoptera,Tortricidae,Acleris,cervinana,,,,
60db152eb94a6b3d465c64d0,Acleris clarkei,Acleris clarkei,Lepidoptera,Tortricidae,Acleris,clarkei,,,,
60db152eb94a6b3d465c64d1,Acleris comandrana,Acleris comandrana,Lepidoptera,Tortricidae,Acleris,comandrana,,,,
60db152eb94a6b3d465c64d2,Acleris cornana,Acleris cornana,Lepidoptera,Tortricidae,Acleris,cornana,,,,
60db152eb94a6b3d465c64d3,Acleris foliana,Acleris foliana,Lepidoptera,Tortricidae,Acleris,foliana,,,,
60db152eb94a6b3d465c64d4,Acleris fragariana,Acleris fragariana,Lepidoptera,Tortricidae,Acleris,fragariana,,,,
60db152eb94a6b3d465c64d5,Acleris hastiana,Acleris hastiana,Lepidoptera,Tortricidae,Acleris,hastiana,,,,
60db152eb94a6b3d465c64d6,Acleris implexana,Acleris implexana,Lepidoptera,Tortricidae,Acleris,implexana,,,,
60db152eb94a6b3d465c64d7,Acleris kearfottana,Acleris kearfottana,Lepidoptera,Tortricidae,Acleris,kearfottana,,,,
60db152eb94a6b3d465c64d8,Acleris keiferi,Acleris keiferi,Lepidoptera,Tortricidae,Acleris,keiferi,,,,
60db152eb94a6b3d465c64d9,Acleris lipsiana,Acleris lipsiana,Lepidoptera,Tortricidae,Acleris,lipsiana,,,,
60db152eb94a6b3d465c64da,Acleris maccana,Acleris maccana,Lepidoptera,Tortricidae,Acleris,maccana,,,,
60db152eb94a6b3d465c64db,Acleris macdunnoughi,Acleris macdunnoughi,Lepidoptera,Tortricidae,Acleris,macdunnoughi,,,,
60db152eb94a6b3d465c64dc,Acleris maximana,Acleris maximana,Lepidoptera,Tortricidae,Acleris,maximana,,,,
60db152eb94a6b3d465c64dd,Acleris negundana,Acleris negundana,Lepidoptera,Tortricidae,Acleris,negundana,,,,
60db152eb94a6b3d465c64de,Acleris nigrolinea,Acleris nigrolinea,Lepidoptera,Tortricidae,Acleris,nigrolinea,,,,
60db152eb94a6b3d465c64df,Acleris oxycoccana,Acleris oxycoccana,Lepidoptera,Tortricidae,Acleris,oxycoccana,,,,
60db152eb94a6b3d465c64e0,Acleris ptychogrammos,Acleris ptychogrammos,Lepidoptera,Tortricidae,Acleris,ptychogrammos,,,,
60db152eb94a6b3d465c64e1,Acleris santacrucis,Acleris santacrucis,Lepidoptera,Tortricidae,Acleris,santacrucis,,,,
60db152eb94a6b3d465c64e2,Acleris semiannula,Acleris semiannula,Lepidoptera,Tortricidae,Acleris,semiannula,,,,
60db152eb94a6b3d465c64e3,Acleris simpliciana,Acleris simpliciana,Lepidoptera,Tortricidae,Acleris,simpliciana,,,,
60db152eb94a6b3d465c64e4,Acleris stadiana,Acleris stadiana,Lepidoptera,Tortricidae,Acleris,stadiana,,,,
60db152eb94a6b3d465c64e5,Acleris variegana,Acleris variegana,Lepidoptera,Tortricidae,Acleris,variegana,,,,
60db152eb94a6b3d465c64e6,Acleris youngana,Acleris youngana,Lepidoptera,Tortricidae,Acleris,youngana,,,,
60db152eb94a6b3d465c64e7,Aclypea opaca,Aclypea opaca,Coleoptera,Silphidae,Aclypea,opaca,,,,
60db152eb94a6b3d465c64e8,Acmaegenius hylobinus,Trichalophus hylobinus,Coleoptera,Curculionidae,Trichalophus,hylobinus,,,,
60db152eb94a6b3d465c64e9,Acmaeodera acanthicola,Acmaeodera acanthicola,Coleoptera,Buprestidae,Acmaeodera,acanthicola,,,,
60db152eb94a6b3d465c64ea,Acmaeodera acuta,Acmaeodera acuta,Coleoptera,Buprestidae,Acmaeodera,acuta,,,,
60db152eb94a6b3d465c64eb,Acmaeodera adenostomae,Acmaeodera adenostomae,Coleoptera,Buprestidae,Acmaeodera,adenostomae,,,,
60db152eb94a6b3d465c64ec,Acmaeodera alicia,Acmaeodera alicia,Coleoptera,Buprestidae,Acmaeodera,alicia,,,,
60db152eb94a6b3d465c64ed,Acmaeodera alpina,Acmaeodera alpina,Coleoptera,Buprestidae,Acmaeodera,alpina,,,,
60db152eb94a6b3d465c64ee,Acmaeodera amabilis,Acmaeodera amabilis,Coleoptera,Buprestidae,Acmaeodera,amabilis,,,,
60db152eb94a6b3d465c64ef,Acmaeodera amplicollis,Acmaeodera amplicollis,Coleoptera,Buprestidae,Acmaeodera,amplicollis,,,,
60db152eb94a6b3d465c64f0,Acmaeodera angelica,Acmaeodera angelica,Coleoptera,Buprestidae,Acmaeodera,angelica,,,,
60db152eb94a6b3d465c64f1,Acmaeodera atactospilota,Acmaeodera atactospilota,Coleoptera,Buprestidae,Acmaeodera,atactospilota,,,,
60db152eb94a6b3d465c64f2,Acmaeodera auritincta,Acmaeodera auritincta,Coleoptera,Buprestidae,Acmaeodera,auritincta,,,,
60db152eb94a6b3d465c64f3,Acmaeodera bacchariphaga,Acmaeodera bacchariphaga,Coleoptera,Buprestidae,Acmaeodera,bacchariphaga,,,,
60db152eb94a6b3d465c64f4,Acmaeodera barri,Acmaeodera barri,Coleoptera,Buprestidae,Acmaeodera,barri,,,,
60db152eb94a6b3d465c64f5,Acmaeodera barri,Acmaeodera barri,Coleoptera,Buprestidae,Acmaeodera,barri,,,,
60db152eb94a6b3d465c64f6,Acmaeodera bivulnera,Acmaeodera bivulnera,Coleoptera,Buprestidae,Acmaeodera,bivulnera,,,,
60db152eb94a6b3d465c64f7,Acmaeodera bowditchi,Acmaeodera bowditchi,Coleoptera,Buprestidae,Acmaeodera,bowditchi,,,,
60db152eb94a6b3d465c64f8,Acmaeodera bryanti,Acmaeodera bryanti,Coleoptera,Buprestidae,Acmaeodera,bryanti,,,,
60db152eb94a6b3d465c64f9,Acmaeodera carlota,Acmaeodera carlota,Coleoptera,Buprestidae,Acmaeodera,carlota,,,,
60db152eb94a6b3d465c64fa,Acmaeodera cazieri,Acmaeodera cazieri,Coleoptera,Buprestidae,Acmaeodera,cazieri,,,,
60db152eb94a6b3d465c64fb,Acmaeodera chiricahuae,Acmaeodera chiricahuae,Coleoptera,Buprestidae,Acmaeodera,chiricahuae,,,,
60db152eb94a6b3d465c64fc,Acmaeodera comata,Acmaeodera comata,Coleoptera,Buprestidae,Acmaeodera,comata,,,,
60db152eb94a6b3d465c64fd,Acmaeodera condita,Acmaeodera condita,Coleoptera,Buprestidae,Acmaeodera,condita,,,,
60db152eb94a6b3d465c64fe,Acmaeodera connexa,Acmaeodera connexa,Coleoptera,Buprestidae,Acmaeodera,connexa,,,,
60db152eb94a6b3d465c64ff,Acmaeodera conoidea,Acmaeodera conoidea,Coleoptera,Buprestidae,Acmaeodera,conoidea,,,,
60db152eb94a6b3d465c6500,Acmaeodera consors,Acmaeodera consors,Coleoptera,Buprestidae,Acmaeodera,consors,,,,
60db152eb94a6b3d465c6501,Acmaeodera convicta,Acmaeodera convicta,Coleoptera,Buprestidae,Acmaeodera,convicta,,,,
60db152eb94a6b3d465c6502,Acmaeodera coquilletti,Acmaeodera coquilletti,Coleoptera,Buprestidae,Acmaeodera,coquilletti,,,,
60db152eb94a6b3d465c6503,Acmaeodera cribricollis,Acmaeodera cribricollis,Coleoptera,Buprestidae,Acmaeodera,cribricollis,,,,
60db152eb94a6b3d465c6504,Acmaeodera cuneata,Acmaeodera cuneata,Coleoptera,Buprestidae,Acmaeodera,cuneata,,,,
60db152eb94a6b3d465c6505,Acmaeodera curtilata,Acmaeodera curtilata,Coleoptera,Buprestidae,Acmaeodera,curtilata,,,,
60db152eb94a6b3d465c6506,Acmaeodera davidsoni,Acmaeodera davidsoni,Coleoptera,Buprestidae,Acmaeodera,davidsoni,,,,
60db152eb94a6b3d465c6507,Acmaeodera decipiens,Acmaeodera decipiens,Coleoptera,Buprestidae,Acmaeodera,decipiens,,,,
60db152eb94a6b3d465c6508,Acmaeodera delumbis,Acmaeodera delumbis,Coleoptera,Buprestidae,Acmaeodera,delumbis,,,,
60db152eb94a6b3d465c6509,Acmaeodera depressa,Acmaeodera depressa,Coleoptera,Buprestidae,Acmaeodera,depressa,,,,
60db152eb94a6b3d465c650a,Acmaeodera diffusa,Acmaeodera diffusa,Coleoptera,Buprestidae,Acmaeodera,diffusa,,,,
60db152eb94a6b3d465c650b,Acmaeodera disjuncta,Acmaeodera disjuncta,Coleoptera,Buprestidae,Acmaeodera,disjuncta,,,,
60db152eb94a6b3d465c650c,Acmaeodera dolorosa,Acmaeodera dolorosa,Coleoptera,Buprestidae,Acmaeodera,dolorosa,,,,
60db152eb94a6b3d465c650d,Acmaeodera ephedrae,Acmaeodera ephedrae,Coleoptera,Buprestidae,Acmaeodera,ephedrae,,,,
60db152eb94a6b3d465c650e,Acmaeodera fenyesi,Acmaeodera fenyesi,Coleoptera,Buprestidae,Acmaeodera,fenyesi,,,,
60db152eb94a6b3d465c650f,Acmaeodera flavomarginata,Acmaeodera flavomarginata,Coleoptera,Buprestidae,Acmaeodera,flavomarginata,,,,
60db152eb94a6b3d465c6510,Acmaeodera flavopicta,Acmaeodera flavopicta,Coleoptera,Buprestidae,Acmaeodera,flavopicta,,,,
60db152eb94a6b3d465c6511,Acmaeodera gibbula,Acmaeodera gibbula,Coleoptera,Buprestidae,Acmaeodera,gibbula,,,,
60db152eb94a6b3d465c6512,Acmaeodera gillespiensis,Acmaeodera gillespiensis,Coleoptera,Buprestidae,Acmaeodera,gillespiensis,,,,
60db152eb94a6b3d465c6513,Acmaeodera griffithi,Acmaeodera griffithi,Coleoptera,Buprestidae,Acmaeodera,griffithi,,,,
60db152eb94a6b3d465c6514,Acmaeodera haemorrhoa,Acmaeodera haemorrhoa,Coleoptera,Buprestidae,Acmaeodera,haemorrhoa,,,,
60db152eb94a6b3d465c6515,Acmaeodera hepburnii,Acmaeodera hepburnii,Coleoptera,Buprestidae,Acmaeodera,hepburnii,,,,
60db152eb94a6b3d465c6516,Acmaeodera horni Fall,Acmaeodera horni,Coleoptera,Buprestidae,Acmaeodera,horni,,,,
60db152eb94a6b3d465c6517,Acmaeodera idahoensis,Acmaeodera idahoensis,Coleoptera,Buprestidae,Acmaeodera,idahoensis,,,,
60db152eb94a6b3d465c6518,Acmaeodera immaculata,Acmaeodera immaculata,Coleoptera,Buprestidae,Acmaeodera,immaculata,,,,
60db152eb94a6b3d465c6519,Acmaeodera jocosa,Acmaeodera jocosa,Coleoptera,Buprestidae,Acmaeodera,jocosa,,,,
60db152eb94a6b3d465c651a,Acmaeodera knowltoni,Acmaeodera knowltoni,Coleoptera,Buprestidae,Acmaeodera,knowltoni,,,,
60db152eb94a6b3d465c651b,Acmaeodera labyrinthica,Acmaeodera labyrinthica,Coleoptera,Buprestidae,Acmaeodera,labyrinthica,,,,
60db152eb94a6b3d465c651c,Acmaeodera latiflava,Acmaeodera latiflava,Coleoptera,Buprestidae,Acmaeodera,latiflava,,,,
60db152eb94a6b3d465c651d,Acmaeodera ligulata,Acmaeodera ligulata,Coleoptera,Buprestidae,Acmaeodera,ligulata,,,,
60db152eb94a6b3d465c651e,Acmaeodera linsleyi,Acmaeodera linsleyi,Coleoptera,Buprestidae,Acmaeodera,linsleyi,,,,
60db152eb94a6b3d465c651f,Acmaeodera lupinae,Acmaeodera lupinae,Coleoptera,Buprestidae,Acmaeodera,lupinae,,,,
60db152eb94a6b3d465c6520,Acmaeodera macra,Acmaeodera macra,Coleoptera,Buprestidae,Acmaeodera,macra,,,,
60db152eb94a6b3d465c6521,Acmaeodera maculifera,Acmaeodera maculifera,Coleoptera,Buprestidae,Acmaeodera,maculifera,,,,
60db152eb94a6b3d465c6522,Acmaeodera marginenotata,Acmaeodera marginenotata,Coleoptera,Buprestidae,Acmaeodera,marginenotata,,,,
60db152eb94a6b3d465c6523,Acmaeodera mariposa,Acmaeodera mariposa,Coleoptera,Buprestidae,Acmaeodera,mariposa,,,,
60db152eb94a6b3d465c6524,Acmaeodera miliaris,Acmaeodera miliaris,Coleoptera,Buprestidae,Acmaeodera,miliaris,,,,
60db152eb94a6b3d465c6525,Acmaeodera mixta,Acmaeodera mixta,Coleoptera,Buprestidae,Acmaeodera,mixta,,,,
60db152eb94a6b3d465c6526,Acmaeodera mojavei,Acmaeodera mojavei,Coleoptera,Buprestidae,Acmaeodera,mojavei,,,,
60db152eb94a6b3d465c6527,Acmaeodera neglecta,Acmaeodera neglecta,Coleoptera,Buprestidae,Acmaeodera,neglecta,,,,
60db152eb94a6b3d465c6528,Acmaeodera neoneglecta,Acmaeodera neoneglecta,Coleoptera,Buprestidae,Acmaeodera,neoneglecta,,,,
60db152eb94a6b3d465c6529,Acmaeodera nevadica,Acmaeodera nevadica,Coleoptera,Buprestidae,Acmaeodera,nevadica,,,,
60db152eb94a6b3d465c652a,Acmaeodera nexa,Acmaeodera nexa,Coleoptera,Buprestidae,Acmaeodera,nexa,,,,
60db152eb94a6b3d465c652b,Acmaeodera nigrovittata,Acmaeodera nigrovittata,Coleoptera,Buprestidae,Acmaeodera,nigrovittata,,,,
60db152eb94a6b3d465c652c,Acmaeodera obtusa,Acmaeodera obtusa,Coleoptera,Buprestidae,Acmaeodera,obtusa,,,,
60db152eb94a6b3d465c652d,Acmaeodera opacula,Acmaeodera opacula,Coleoptera,Buprestidae,Acmaeodera,opacula,,,,
60db152eb94a6b3d465c652e,Acmaeodera opuntiae,Acmaeodera opuntiae,Coleoptera,Buprestidae,Acmaeodera,opuntiae,,,,
60db152eb94a6b3d465c652f,Acmaeodera ornata,Acmaeodera ornata,Coleoptera,Buprestidae,Acmaeodera,ornata,,,,
60db152eb94a6b3d465c6530,Acmaeodera ornatoides,Acmaeodera ornatoides,Coleoptera,Buprestidae,Acmaeodera,ornatoides,,,,
60db152eb94a6b3d465c6531,Acmaeodera panamintensis,Acmaeodera panamintensis,Coleoptera,Buprestidae,Acmaeodera,panamintensis,,,,
60db152eb94a6b3d465c6532,Acmaeodera paradisjuncta,Acmaeodera paradisjuncta,Coleoptera,Buprestidae,Acmaeodera,paradisjuncta,,,,
60db152eb94a6b3d465c6533,Acmaeodera parkeri,Acmaeodera parkeri,Coleoptera,Buprestidae,Acmaeodera,parkeri,,,,
60db152eb94a6b3d465c6534,Acmaeodera perlanosa,Acmaeodera perlanosa,Coleoptera,Buprestidae,Acmaeodera,perlanosa,,,,
60db152eb94a6b3d465c6535,Acmaeodera pinalorum,Acmaeodera pinalorum,Coleoptera,Buprestidae,Acmaeodera,pinalorum,,,,
60db152eb94a6b3d465c6536,Acmaeodera plagiaticauda,Acmaeodera plagiaticauda,Coleoptera,Buprestidae,Acmaeodera,plagiaticauda,,,,
60db152eb94a6b3d465c6537,Acmaeodera princeps,Acmaeodera princeps,Coleoptera,Buprestidae,Acmaeodera,princeps,,,,
60db152eb94a6b3d465c6538,Acmaeodera prorsa,Acmaeodera prorsa,Coleoptera,Buprestidae,Acmaeodera,prorsa,,,,
60db152eb94a6b3d465c6539,Acmaeodera pubiventris,Acmaeodera pubiventris,Coleoptera,Buprestidae,Acmaeodera,pubiventris,,,,
60db152eb94a6b3d465c653a,Acmaeodera pulchella,Acmaeodera pulchella,Coleoptera,Buprestidae,Acmaeodera,pulchella,,,,
60db152eb94a6b3d465c653b,Acmaeodera quadrivittata,Acmaeodera quadrivittata,Coleoptera,Buprestidae,Acmaeodera,quadrivittata,,,,
60db152eb94a6b3d465c653c,Acmaeodera quadrivittatoides,Acmaeodera quadrivittatoides,Coleoptera,Buprestidae,Acmaeodera,quadrivittatoides,,,,
60db152eb94a6b3d465c653d,Acmaeodera recticollis,Acmaeodera recticollis,Coleoptera,Buprestidae,Acmaeodera,recticollis,,,,
60db152eb94a6b3d465c653e,Acmaeodera resplendens,Acmaeodera resplendens,Coleoptera,Buprestidae,Acmaeodera,resplendens,,,,
60db152eb94a6b3d465c653f,Acmaeodera retifera,Acmaeodera retifera,Coleoptera,Buprestidae,Acmaeodera,retifera,,,,
60db152eb94a6b3d465c6540,Acmaeodera riograndei,Acmaeodera riograndei,Coleoptera,Buprestidae,Acmaeodera,riograndei,,,,
60db152eb94a6b3d465c6541,Acmaeodera robigo,Acmaeodera robigo,Coleoptera,Buprestidae,Acmaeodera,robigo,,,,
60db152eb94a6b3d465c6542,Acmaeodera robusta,Acmaeodera robusta,Coleoptera,Buprestidae,Acmaeodera,robusta,,,,
60db152eb94a6b3d465c6543,Acmaeodera rubrocuprea,Acmaeodera rubrocuprea,Coleoptera,Buprestidae,Acmaeodera,rubrocuprea,,,,
60db152eb94a6b3d465c6544,Acmaeodera rubronotata,Acmaeodera rubronotata,Coleoptera,Buprestidae,Acmaeodera,rubronotata,,,,
60db152eb94a6b3d465c6545,Acmaeodera sabinae,Acmaeodera sabinae,Coleoptera,Buprestidae,Acmaeodera,sabinae,,,,
60db152eb94a6b3d465c6546,Acmaeodera scalaris,Acmaeodera scalaris,Coleoptera,Buprestidae,Acmaeodera,scalaris,,,,
60db152eb94a6b3d465c6547,Acmaeodera simulata,Acmaeodera simulata,Coleoptera,Buprestidae,Acmaeodera,simulata,,,,
60db152eb94a6b3d465c6548,Acmaeodera sinuata,Acmaeodera sinuata,Coleoptera,Buprestidae,Acmaeodera,sinuata,,,,
60db152eb94a6b3d465c6549,Acmaeodera solitaria,Acmaeodera solitaria,Coleoptera,Buprestidae,Acmaeodera,solitaria,,,,
60db152eb94a6b3d465c654a,Acmaeodera sphaeralceae,Acmaeodera sphaeralceae,Coleoptera,Buprestidae,Acmaeodera,sphaeralceae,,,,
60db152eb94a6b3d465c654b,Acmaeodera starrae,Acmaeodera starrae,Coleoptera,Buprestidae,Acmaeodera,starrae,,,,
60db152eb94a6b3d465c654c,Acmaeodera tenebricosa,Acmaeodera tenebricosa,Coleoptera,Buprestidae,Acmaeodera,tenebricosa,,,,
60db152eb94a6b3d465c654d,Acmaeodera texana,Acmaeodera texana,Coleoptera,Buprestidae,Acmaeodera,texana,,,,
60db152eb94a6b3d465c654e,Acmaeodera tildenorum,Acmaeodera tildenorum,Coleoptera,Buprestidae,Acmaeodera,tildenorum,,,,
60db152eb94a6b3d465c654f,Acmaeodera tiquilia,Acmaeodera tiquilia,Coleoptera,Buprestidae,Acmaeodera,tiquilia,,,,
60db152eb94a6b3d465c6550,Acmaeodera tubulus,Acmaeodera tubulus,Coleoptera,Buprestidae,Acmaeodera,tubulus,,,,
60db152eb94a6b3d465c6551,Acmaeodera tuta,Acmaeodera tuta,Coleoptera,Buprestidae,Acmaeodera,tuta,,,,
60db152eb94a6b3d465c6552,Acmaeodera uvaldensis,Acmaeodera uvaldensis,Coleoptera,Buprestidae,Acmaeodera,uvaldensis,,,,
60db152eb94a6b3d465c6553,Acmaeodera vanduzeei,Acmaeodera vanduzeei,Coleoptera,Buprestidae,Acmaeodera,vanduzeei,,,,
60db152eb94a6b3d465c6554,Acmaeodera vandykei,Acmaeodera vandykei,Coleoptera,Buprestidae,Acmaeodera,vandykei,,,,
60db152eb94a6b3d465c6555,Acmaeodera variegata,Acmaeodera variegata,Coleoptera,Buprestidae,Acmaeodera,variegata,,,,
60db152eb94a6b3d465c6556,Acmaeodera verityi,Acmaeodera verityi,Coleoptera,Buprestidae,Acmaeodera,verityi,,,,
60db152eb94a6b3d465c6557,Acmaeodera vernalis,Acmaeodera vernalis,Coleoptera,Buprestidae,Acmaeodera,vernalis,,,,
60db152eb94a6b3d465c6558,Acmaeodera vulturei,Acmaeodera vulturei,Coleoptera,Buprestidae,Acmaeodera,vulturei,,,,
60db152eb94a6b3d465c6559,Acmaeodera wenzeli,Acmaeodera wenzeli,Coleoptera,Buprestidae,Acmaeodera,wenzeli,,,,
60db152eb94a6b3d465c655a,Acmaeodera wheeleri,Acmaeodera wheeleri,Coleoptera,Buprestidae,Acmaeodera,wheeleri,,,,
60db152eb94a6b3d465c655b,Acmaeodera xanthosticta,Acmaeodera xanthosticta,Coleoptera,Buprestidae,Acmaeodera,xanthosticta,,,,
60db152eb94a6b3d465c655c,Acmaeodera yuccavora,Acmaeodera yuccavora,Coleoptera,Buprestidae,Acmaeodera,yuccavora,,,,
60db152eb94a6b3d465c655d,Acmaeoderoides ferruginis,Acmaeoderoides ferruginis,Coleoptera,Buprestidae,Acmaeoderoides,ferruginis,,,,
60db152eb94a6b3d465c655e,Acmaeoderoides humeralis,Acmaeoderoides humeralis,Coleoptera,Buprestidae,Acmaeoderoides,humeralis,,,,
60db152eb94a6b3d465c655f,Acmaeoderoides knulli,Acmaeoderoides knulli,Coleoptera,Buprestidae,Acmaeoderoides,knulli,,,,
60db152eb94a6b3d465c6560,Acmaeoderoides stramineus,Acmaeoderoides stramineus,Coleoptera,Buprestidae,Acmaeoderoides,stramineus,,,,
60db152eb94a6b3d465c6561,Acmaeoderopsis chisosensis,Acmaeoderopsis chisosensis,Coleoptera,Buprestidae,Acmaeoderopsis,chisosensis,,,,
60db152eb94a6b3d465c6562,Acmaeoderopsis guttifera,Acmaeoderopsis guttifera,Coleoptera,Buprestidae,Acmaeoderopsis,guttifera,,,,
60db152eb94a6b3d465c6563,Acmaeoderopsis hulli,Acmaeoderopsis hulli,Coleoptera,Buprestidae,Acmaeoderopsis,hulli,,,,
60db152eb94a6b3d465c6564,Acmaeoderopsis junki,Acmaeoderopsis junki,Coleoptera,Buprestidae,Acmaeoderopsis,junki,,,,
60db152eb94a6b3d465c6565,Acmaeoderopsis paravaripilis,Acmaeoderopsis paravaripilis,Coleoptera,Buprestidae,Acmaeoderopsis,paravaripilis,,,,
60db152eb94a6b3d465c6566,Acmaeoderopsis prosopis,Acmaeoderopsis prosopis,Coleoptera,Buprestidae,Acmaeoderopsis,prosopis,,,,
60db152eb94a6b3d465c6567,Acmaeoderopsis rockefelleri,Acmaeoderopsis rockefelleri,Coleoptera,Buprestidae,Acmaeoderopsis,rockefelleri,,,,
60db152eb94a6b3d465c6568,Acmaeops discoideus,Acmaeops discoideus,Coleoptera,Cerambycidae,Acmaeops,discoideus,,,,
60db152eb94a6b3d465c6569,Acmaeops proteus,Acmaeops proteus,Coleoptera,Cerambycidae,Acmaeops,proteus,,,,
60db152eb94a6b3d465c656a,Acmaeopsoides rufula,Acmaeopsoides rufula,Coleoptera,Cerambycidae,Acmaeopsoides,rufula,,,,
60db152eb94a6b3d465c656b,Acmon Blue,Plebejus acmon,Lepidoptera,Lycaenidae,Plebejus,acmon,,,,
60db152eb94a6b3d465c656c,Acneus quadrimaculatus,Acneus quadrimaculatus,Coleoptera,Psephenidae,Acneus,quadrimaculatus,,,,
60db152eb94a6b3d465c656d,Acolobicus erichsoni,Acolobicus erichsoni,Coleoptera,Zopheridae,Acolobicus,erichsoni,,,,
